Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
 1                            , destroyed                      , infrastructure   ,"Significant damage to already overwhelmed health facilities and vital infrastructure such as roads and bridges, means that a health system already decimated following 12 years of conflict is now buckling under increased demand.",Syria,2023-02-10 15:16:07+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/turkiye-and-syria-irc-warns-worsening-public-health-crisis-northwest-syria-following-earthquake,
 ------------------ , -------------- , ---------------- ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-09 17:54:54+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-09022023,
 15                 , Damaged        , Hospitals        ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-09 17:54:54+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-daily-highlights-09022023,
 ------------------- , ------------- , ---------------- ,"“Currently, we are coordinating with the shelters that are housing those who have lost their homes and assessing the long- and short-term health care needs, including the mental health needs, of the tens of thousands of people that have been injured.” Because of the earthquake devastation, health facilities and health access have been severely impacted, and some 15 hospitals have reportedly “buckled.""",Türkiye,2023-02-09 17:09:13+00:00,News and Press Release,https://reliefweb.int/report/turkiye/emergency-response-teams-working-around-clock-response-earthquakes-turkiye-and-syria,
        15           ,    Buckled    ,     Hospitals    ,"“Currently, we are coordinating with the shelters that are housing those who have lost their homes and assessing the long- and short-term health care needs, including the mental health needs, of the tens of thousands of people that have been injured.” Because of the earthquake devastation, health facilities and health access have been severely impacted, and some 15 hospitals have reportedly “buckled.""",Türkiye,2023-02-09 17:09:13+00:00,News and Press Release,https://reliefweb.int/report/turkiye/emergency-response-teams-working-around-clock-response-earthquakes-turkiye-and-syria,
---------------------,----------------------,---------------------,"● Health: Already strained health facilities are being overwhelmed by the number of casualties, with at least 5,252 injured people and 3,317 deaths across areas.",Syria,2023-02-09 17:53:09+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-09022023,
 0                          , NA                     , Not mentioned  ,"● Health: Already strained health facilities are being overwhelmed by the number of casualties, with at least 5,252 injured people and 3,317 deaths across areas.",Syria,2023-02-09 17:53:09+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-09022023,
  NA                      , Damaged          , Hospitals           ,"● Health: Already strained health facilities are being overwhelmed by the number of casualties, with at least 5,252 injured people and 3,317 deaths across areas.",Syria,2023-02-09 17:53:09+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-09022023,
 NA                       , Destroyed       , Clinics                  ,"● Health: Already strained health facilities are being overwhelmed by the number of casualties, with at least 5,252 injured people and 3,317 deaths across areas.",Syria,2023-02-09 17:53:09+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-09022023,
 NA                       , NA                     , Health centres   ,"● Health: Already strained health facilities are being overwhelmed by the number of casualties, with at least 5,252 injured people and 3,317 deaths across areas.",Syria,2023-02-09 17:53:09+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-daily-highlights-09022023,
 ------------------ , ------------- , ---------------- ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 20                 , Partially Damaged , Not Mentioned ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 20                 , Completely Damaged , Not Mentioned ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 10                 , Partially Damaged , Hospital ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 10                 , Completely Damaged , Hospital ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 5                  , Partially Damaged , Clinics ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 5                  , Completely Damaged , Clinics ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 5                  , Partially Damaged , Health Centers ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
 5                  , Completely Damaged , Health Centers ,At least 20 medical facilities have been partially or completely damaged.,Türkiye,2023-02-09 18:29:30+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-visions-response-catastrophic-earthquake-turkey-and-syria,
------------------------------,-----------------------------------------,------------------,"Across Syria, less than 60% of hospitals and public health care centers were fully functional as a cholera outbreak spread to every governorate in the country.",Syria,2023-02-08 18:02:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/david-miliband-devastating-earthquake-syria-turkiye,Syria
               0              ,                   N/A                   ,       N/A        ,"Across Syria, less than 60% of hospitals and public health care centers were fully functional as a cholera outbreak spread to every governorate in the country.",Syria,2023-02-08 18:02:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/david-miliband-devastating-earthquake-syria-turkiye,Syria
             <60%             ,          Not fully functional            ,     Hospitals    ,"Across Syria, less than 60% of hospitals and public health care centers were fully functional as a cholera outbreak spread to every governorate in the country.",Syria,2023-02-08 18:02:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/david-miliband-devastating-earthquake-syria-turkiye,Syria
             <60%             ,          Not fully functional            , Public healthcare centers ,"Across Syria, less than 60% of hospitals and public health care centers were fully functional as a cholera outbreak spread to every governorate in the country.",Syria,2023-02-08 18:02:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/david-miliband-devastating-earthquake-syria-turkiye,Syria
 :---: , :---: , :---: ,Turkey’s Ministry of Health said today that 15 hospitals are significantly damaged.,Türkiye,2023-02-08 18:19:17+00:00,News and Press Release,https://reliefweb.int/report/turkiye/death-toll-turkey-and-syria-rises-search-and-rescue-efforts-continue,
 15 , Significantly damaged , Hospitals ,Turkey’s Ministry of Health said today that 15 hospitals are significantly damaged.,Türkiye,2023-02-08 18:19:17+00:00,News and Press Release,https://reliefweb.int/report/turkiye/death-toll-turkey-and-syria-rises-search-and-rescue-efforts-continue,
---------------------,--------------------------------,------------------,"EL START; UN HOSPITAL DE CAMPAÑA CON EL EQUIPO MÉDICO DE EMERGENCIA El Equipo Técnico Español de Ayuda y Respuesta en Emergencias START​, cuenta entre sus capacidades con un hospital de campaña de nivel 2 clasificado por la Organización Mundial de la Salud (OMS) el 31 de mayo de 2018 (EMT 2) y verificado por el Mecanismo Europeo de Protección Civil de la Comisión Europea en enero de 2019.",Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
          1          ,            Not mentioned        ,       Hospital   ,"EL START; UN HOSPITAL DE CAMPAÑA CON EL EQUIPO MÉDICO DE EMERGENCIA El Equipo Técnico Español de Ayuda y Respuesta en Emergencias START​, cuenta entre sus capacidades con un hospital de campaña de nivel 2 clasificado por la Organización Mundial de la Salud (OMS) el 31 de mayo de 2018 (EMT 2) y verificado por el Mecanismo Europeo de Protección Civil de la Comisión Europea en enero de 2019.",Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
          0          ,            N/A                   ,      Clinic      ,"EL START; UN HOSPITAL DE CAMPAÑA CON EL EQUIPO MÉDICO DE EMERGENCIA El Equipo Técnico Español de Ayuda y Respuesta en Emergencias START​, cuenta entre sus capacidades con un hospital de campaña de nivel 2 clasificado por la Organización Mundial de la Salud (OMS) el 31 de mayo de 2018 (EMT 2) y verificado por el Mecanismo Europeo de Protección Civil de la Comisión Europea en enero de 2019.",Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
          0          ,            N/A                   ,  Health centre   ,"EL START; UN HOSPITAL DE CAMPAÑA CON EL EQUIPO MÉDICO DE EMERGENCIA El Equipo Técnico Español de Ayuda y Respuesta en Emergencias START​, cuenta entre sus capacidades con un hospital de campaña de nivel 2 clasificado por la Organización Mundial de la Salud (OMS) el 31 de mayo de 2018 (EMT 2) y verificado por el Mecanismo Europeo de Protección Civil de la Comisión Europea en enero de 2019.",Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
 :----------------: , :-----------: , :--------------: ,Este hospital cuenta con un quirófano y capacidad de hospitalización para 20 personas.,Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
         1          ,      N/A      ,     Hospital     ,Este hospital cuenta con un quirófano y capacidad de hospitalización para 20 personas.,Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
         N/A        ,      N/A      ,   Quirófano      ,Este hospital cuenta con un quirófano y capacidad de hospitalización para 20 personas.,Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
         N/A        ,      N/A      , Hospitalización ,Este hospital cuenta con un quirófano y capacidad de hospitalización para 20 personas.,Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
,,,Este hospital cuenta con un quirófano y capacidad de hospitalización para 20 personas.,Syria,2023-02-07 13:33:54+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/espana-moviliza-su-hospital-de-campana-y-equipo-medico-de-emergencias-humanitarias-por-el-terremoto-en-turquia-siria-libano-e-irak,
 --- , --- , --- ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
" 2,800 ", Collapsed , Hospitals ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
 - , - , Schools ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
 - , - , Government Buildings ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
 - , - , Clinics ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
 - , - , Health Centers ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
 - , - , Not Mentioned ,"Over 2,800 buildings have collapsed in Türkiye, including hospitals, schools and government buildings, with Save the Children racing to assess the immediate needs of children and their families.",Syria,2023-02-06 14:48:47+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/children-feared-trapped-and-more-1000-killed-after-two-earthquakes-hit-turkiye-and-syria,Türkiye
