Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
" 3,000,000 ", Relocated , Household/Residence ,"More than 298,000 buildings have been severely damaged or destroyed,4 forcing some 3 million people 5 to relocate, but where people are living is a significant factor in their needs and the type of response they have received.",Türkiye,2023-04-11 11:09:53+00:00,Analysis,https://reliefweb.int/report/turkiye/turkiye-humanitarian-needs-and-response-overview-interim-update-published-11-april-2023-entk,
"        100,000      ",     Newly Displaced     ,    N/A          ,"Close to 100,000 people have also been newly displaced by the earthquakes and are living in overcrowded camps, which have sub-standard water, sanitation and hygiene systems.",Syria,2023-04-07 09:48:08+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/800000-children-be-vaccinated-against-measles-and-polio-across-earthquake-stricken-northwest-syria-enar,
             67               ,    Destroyed/    ,     Health      ,Raising immunization levels among children is a priority in an area where the earthquakes partially or totally destroyed 67 health facilities following 12 years of conflict that severely weakened the health system.,Syria,2023-04-07 09:48:08+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/800000-children-be-vaccinated-against-measles-and-polio-across-earthquake-stricken-northwest-syria-enar,
 1.6 million , In scattered temporary settlements , Not specified ,"Approximately 2.4 million people are living in temporary shelters in the earthquake zone, of which around 1.6 million are in scattered temporary settlements.",Türkiye,2023-04-07 09:30:32+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkey-earthquake-emergency-situation-report-06042023,
 2.4 million , Temporarily sheltered , Not specified ,"Approximately 2.4 million people are living in temporary shelters in the earthquake zone, of which around 1.6 million are in scattered temporary settlements.",Türkiye,2023-04-07 09:30:32+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkey-earthquake-emergency-situation-report-06042023,
" 45,000 ", N/A , Education Facilities ,"The President announced that 45,000 new teachers will be appointed across Turkey, prioritizing appointments in earthquake-affected provinces.",Türkiye,2023-04-07 09:30:32+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkey-earthquake-emergency-situation-report-06042023,Türkiye
             954              ,                     Affected                               ,               Palestine refugee homes     ,"Updated data from the damage assessment by the Syrian government’s Engineering Syndicate, working closely with UNRWA indicates that 954 Palestine refugee homes were affected in Aleppo, Lattakia and Hama governorates: 139 were severely damaged, 283 partially and 532 had minor damages, mainly cracks.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
             139              ,                    Severely damaged                         ,               Palestine refugee homes     ,"Updated data from the damage assessment by the Syrian government’s Engineering Syndicate, working closely with UNRWA indicates that 954 Palestine refugee homes were affected in Aleppo, Lattakia and Hama governorates: 139 were severely damaged, 283 partially and 532 had minor damages, mainly cracks.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
 11                 , Damaged       , Schools          ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
 11                 , Damaged       , Health Centres   ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
         11          ,     Damaged   ,        School     ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
         11          ,     Damaged   ,     Health Centre ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
 11 , Damaged , Schools ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
 11 , Damaged , Health Centres ,"In addition to refugee homes that were damaged, 11 UNRWA installations were also damaged by the earthquake including health centres and schools.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
             532              ,                      Minor damages                          ,               Palestine refugee homes     ,"Updated data from the damage assessment by the Syrian government’s Engineering Syndicate, working closely with UNRWA indicates that 954 Palestine refugee homes were affected in Aleppo, Lattakia and Hama governorates: 139 were severely damaged, 283 partially and 532 had minor damages, mainly cracks.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
             283              ,                    Partially damaged                        ,               Palestine refugee homes     ,"Updated data from the damage assessment by the Syrian government’s Engineering Syndicate, working closely with UNRWA indicates that 954 Palestine refugee homes were affected in Aleppo, Lattakia and Hama governorates: 139 were severely damaged, 283 partially and 532 had minor damages, mainly cracks.",Syria,2023-04-07 09:15:52+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/unrwa-syria-earthquake-response-situation-report-23-06-april-2023,
 452 , Destroyed , Residence ,"With at least 10,600 buildings and 452 schools destroyed by the earthquakes at varying degrees, rubble removal projects have begun in earnest to help rebuild homes and infrastructure destroyed or damaged by the earthquake.",Syria,2023-04-07 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/sard-flash-report-16-earthquake-nw-syria-7-april-2023,
" 10,600 ", Destroyed , Household ,"With at least 10,600 buildings and 452 schools destroyed by the earthquakes at varying degrees, rubble removal projects have begun in earnest to help rebuild homes and infrastructure destroyed or damaged by the earthquake.",Syria,2023-04-07 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/sard-flash-report-16-earthquake-nw-syria-7-april-2023,
" 10,600 ", Destroyed , Not Mentioned ,"With at least 10,600 buildings and 452 schools destroyed by the earthquakes at varying degrees, rubble removal projects have begun in earnest to help rebuild homes and infrastructure destroyed or damaged by the earthquake.",Syria,2023-04-07 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/sard-flash-report-16-earthquake-nw-syria-7-april-2023,
 452 , Destroyed ," Schools (Universities, Colleges, Secondary/High Schools, Elementary Schools, Pre-school facilities, Training Centres, Kindergarten, Military School, Prison School, Education Facilities) ","With at least 10,600 buildings and 452 schools destroyed by the earthquakes at varying degrees, rubble removal projects have begun in earnest to help rebuild homes and infrastructure destroyed or damaged by the earthquake.",Syria,2023-04-07 00:00:00+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/sard-flash-report-16-earthquake-nw-syria-7-april-2023,
 70 , Damaged/Destroyed , Hospitals/Clinics/Health Centers ,"“Health needs continue to be pressing amidst the ongoing cholera outbreak, which is extremely concerning given that nearly 70 facilities were damaged or destroyed by the earthquakes, as of 22 March.",Türkiye,2023-04-06 23:43:00+00:00,News and Press Release,https://reliefweb.int/report/turkiye/world-health-day-care-underlines-increasing-healthcare-needs-people-earthquake-affected-areas-turkiye-and-northwest-syria,
 305 container cities , N/A (constructed) , Household ,"Türkiye’s Ministry of Interior announced that they have established 345 tent cities and 305 container cities in the earthquake-affected region, adding that 2.6 million people are living in tent cities, while nearly 79 thousand people are living in container cities.",Türkiye,2023-04-06 20:56:16+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-2023-earthquakes-situation-report-no-13-6-april-2023-entr,
 345 tent cities , N/A (constructed) , Household ,"Türkiye’s Ministry of Interior announced that they have established 345 tent cities and 305 container cities in the earthquake-affected region, adding that 2.6 million people are living in tent cities, while nearly 79 thousand people are living in container cities.",Türkiye,2023-04-06 20:56:16+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-2023-earthquakes-situation-report-no-13-6-april-2023-entr,
 500 , Lost Lives , Hospitals/Clinics/Health Centers ,An estimated 500 health care workers were among those who tragically lost their lives during the earthquakes; hundreds have been injured and thousands left without a place to call home.,Türkiye,2023-04-06 20:11:15+00:00,News and Press Release,https://reliefweb.int/report/turkiye/health-needs-turkiye-remain-high-two-months-after-earthquakes,
